Trajectory_ID,Latitude,Longitude,Order,Type
1325,35.262966,-59.443615,53,Container
121,35.262787,-59.453674,6,Cargo
355,35.274517,-59.43549,62,Cargo
483,35.26289,-59.447845,32,Cargo
1565,35.262623,-59.455353,0,Cargo
1052,35.263027,-59.453846,27,Tanker
702,35.270367,-59.427185,62,Cargo
779,35.26428,-59.458557,33,Cargo
541,35.26778,-59.41861,75,Cargo
801,35.263924,-59.45088,13,Cargo
1564,35.262833,-59.454845,1,Cargo
1113,35.262825,-59.448883,15,Container
305,35.2664,-59.449554,16,Cargo
749,35.26303,-59.454224,21,Tanker
848,35.2627,-59.45467,2,Cargo
793,35.26326,-59.45157,17,Container
1529,35.262615,-59.454952,8,Tanker
1380,35.263195,-59.437042,48,Cargo
1240,35.26314,-59.45251,5,Cargo
779,35.263622,-59.45758,23,Cargo
1061,35.264553,-59.452152,10,Cargo
938,35.26344,-59.456074,6,Cargo
524,35.263493,-59.452213,48,Tanker
1236,35.265427,-59.437668,61,Container
858,35.262817,-59.455715,3,Cargo
428,35.268284,-59.435932,54,Cargo
802,35.26335,-59.4508,68,Tanker
43,35.263485,-59.449474,16,Cargo
233,35.263355,-59.431503,62,Cargo
964,35.26285,-59.45486,11,Tanker
880,35.262894,-59.454243,21,Tanker
878,35.26877,-59.44179,75,Cargo
161,35.26383,-59.452374,15,Cargo
459,35.26316,-59.455715,25,Cargo
727,35.264194,-59.44551,37,Cargo
1484,35.26608,-59.444622,54,Cargo
1109,35.262974,-59.452534,43,Tanker
234,35.2642,-59.446274,23,Cargo
699,35.26502,-59.44789,25,Cargo
1250,35.266266,-59.44372,32,Cargo
559,35.262707,-59.455402,3,Tanker
1325,35.263023,-59.442173,61,Container
1221,35.263004,-59.454117,5,Cargo
382,35.270885,-59.43986,70,Tanker
246,35.26289,-59.44734,30,Container
214,35.26334,-59.453236,37,Tanker
750,35.263344,-59.452133,13,Container
1598,35.265965,-59.45106,13,Cargo
1033,35.263172,-59.439434,74,Container
98,35.2628,-59.45554,7,Tanker
1277,35.264824,-59.45486,30,Cargo
977,35.26335,-59.43429,69,Container
1251,35.281036,-59.4227,84,Cargo
24,35.2643,-59.444443,35,Container
1042,35.263424,-59.432255,75,Cargo
586,35.27764,-59.427673,89,Cargo
187,35.26262,-59.45531,4,Tanker
556,35.270245,-59.442074,37,Cargo
1041,35.262268,-59.455276,9,Cargo
288,35.262714,-59.454544,3,Cargo
1512,35.26471,-59.439804,83,Tanker
84,35.2675,-59.436726,52,Cargo
509,35.270626,-59.443645,52,Cargo
1413,35.268208,-59.455814,74,Cargo
949,35.26428,-59.45425,31,Tanker
101,35.262726,-59.45192,55,Tanker
953,35.26427,-59.447872,21,Cargo
156,35.2628,-59.45544,14,Cargo
1052,35.262726,-59.455097,7,Tanker
1046,35.26306,-59.45236,49,Tanker
1270,35.26476,-59.44716,22,Cargo
886,35.26337,-59.454105,27,Tanker
381,35.26379,-59.451065,13,Cargo
1482,35.263683,-59.451584,18,Cargo
664,35.262638,-59.45523,5,Tanker
1025,35.26268,-59.453403,32,Tanker
619,35.264805,-59.451,20,Cargo
1157,35.26489,-59.44653,31,Cargo
206,35.264725,-59.44279,62,Container
1052,35.263218,-59.453156,38,Tanker
180,35.263905,-59.45108,68,Tanker
1540,35.263226,-59.454304,22,Tanker
1050,35.265903,-59.448914,19,Cargo
1241,35.26386,-59.452114,36,Cargo
1193,35.26328,-59.452694,47,Tanker
1025,35.262745,-59.451187,64,Tanker
704,35.26373,-59.45344,6,Cargo
1232,35.269054,-59.446087,48,Cargo
594,35.26473,-59.4505,14,Cargo
1549,35.265064,-59.45279,8,Cargo
300,35.263752,-59.448673,15,Cargo
412,35.265144,-59.443436,58,Cargo
449,35.26279,-59.454945,7,Tanker
688,35.262985,-59.454853,13,Tanker
1529,35.262592,-59.45554,0,Tanker
1305,35.262897,-59.448975,18,Cargo
232,35.271496,-59.43785,63,Cargo
1191,35.265408,-59.436996,69,Cargo
1043,35.26279,-59.45404,7,Container
974,35.26542,-59.450653,94,Tanker
980,35.26447,-59.448044,37,Container
1321,35.263042,-59.454517,19,Tanker
1575,35.26547,-59.451336,57,Cargo
699,35.271023,-59.426025,96,Cargo
681,35.262947,-59.453094,34,Tanker
1562,35.262665,-59.453114,5,Cargo
770,35.26323,-59.45186,15,Cargo
1549,35.268803,-59.4474,25,Cargo
1332,35.272152,-59.438663,80,Cargo
1385,35.262592,-59.455566,0,Tanker
628,35.26267,-59.451878,8,Cargo
116,35.277073,-59.429264,78,Cargo
186,35.263504,-59.44838,27,Cargo
776,35.264027,-59.45697,10,Cargo
559,35.264744,-59.45167,69,Tanker
1100,35.263756,-59.44782,17,Cargo
517,35.26625,-59.44514,46,Container
1431,35.26604,-59.445187,25,Cargo
1148,35.26765,-59.45286,80,Tanker
1142,35.263588,-59.449238,31,Container
397,35.263287,-59.454357,22,Tanker
238,35.271175,-59.44038,88,Cargo
149,35.263615,-59.448914,23,Container
518,35.26805,-59.457336,44,Cargo
355,35.278675,-59.426575,90,Cargo
288,35.265095,-59.43814,63,Cargo
1568,35.276196,-59.454838,75,Cargo
1363,35.26314,-59.440014,42,Cargo
912,35.26266,-59.454052,23,Tanker
996,35.2639,-59.455853,8,Cargo
1056,35.265438,-59.43744,40,Cargo
1470,35.26643,-59.457188,44,Cargo
541,35.26488,-59.436398,39,Cargo
399,35.265667,-59.45441,32,Cargo
1239,35.26318,-59.45329,35,Tanker
716,35.262703,-59.45348,11,Cargo
1052,35.263554,-59.451996,54,Tanker
1227,35.264038,-59.448673,14,Cargo
0,35.26309,-59.451885,10,Container
1454,35.263477,-59.433704,73,Cargo
1561,35.2633,-59.453266,7,Cargo
1421,35.263172,-59.43733,41,Cargo
727,35.264614,-59.442562,47,Cargo
1142,35.263412,-59.450703,24,Container
61,35.263195,-59.45505,1,Cargo
1571,35.262913,-59.447697,32,Cargo
1061,35.264675,-59.45172,11,Cargo
705,35.26611,-59.43407,57,Container
1591,35.266705,-59.442196,48,Cargo
594,35.264786,-59.450333,15,Cargo
463,35.262882,-59.455215,9,Cargo
1062,35.263855,-59.450848,70,Tanker
639,35.26523,-59.446125,35,Cargo
811,35.264004,-59.418293,84,Cargo
1125,35.26463,-59.43791,58,Cargo
886,35.264347,-59.452534,59,Tanker
42,35.26285,-59.45471,13,Tanker
886,35.264114,-59.453075,49,Tanker
141,35.266052,-59.442966,45,Cargo
1052,35.262653,-59.455395,2,Tanker
1478,35.264023,-59.45332,38,Cargo
572,35.26785,-59.435074,48,Cargo
950,35.262943,-59.44565,17,Cargo
101,35.262646,-59.453995,24,Tanker
99,35.26585,-59.45604,48,Cargo
1006,35.264942,-59.45114,80,Tanker
41,35.2671,-59.4596,26,Cargo
176,35.264587,-59.448772,18,Cargo
31,35.270462,-59.422565,76,Cargo
1561,35.26888,-59.433655,56,Cargo
1157,35.26554,-59.444836,38,Cargo
1568,35.26759,-59.45624,21,Cargo
1401,35.26265,-59.455414,1,Cargo
1294,35.271885,-59.441982,43,Cargo
1468,35.264107,-59.450794,9,Cargo
1446,35.263287,-59.449722,14,Container
371,35.262737,-59.45162,18,Container
1200,35.262657,-59.45383,28,Tanker
428,35.270336,-59.42859,78,Cargo
1033,35.26304,-59.443478,57,Container
232,35.263325,-59.454376,2,Cargo
858,35.268295,-59.453968,57,Cargo
339,35.26527,-59.436855,81,Tanker
941,35.264637,-59.452984,17,Cargo
230,35.265255,-59.45116,80,Tanker
1470,35.267487,-59.45847,65,Cargo
169,35.262928,-59.454823,1,Cargo
574,35.268772,-59.44791,23,Cargo
241,35.263916,-59.45039,17,Cargo
120,35.272484,-59.41834,82,Cargo
788,35.26387,-59.45473,13,Cargo
1222,35.262924,-59.44707,24,Cargo
1519,35.263065,-59.455017,10,Cargo
459,35.26334,-59.45619,12,Cargo
76,35.26368,-59.453415,12,Cargo
1011,35.262604,-59.45474,2,Cargo
1252,35.264652,-59.451122,22,Cargo
1521,35.26544,-59.43826,30,Cargo
520,35.26334,-59.456623,6,Cargo
1189,35.26294,-59.45326,36,Tanker
441,35.264706,-59.455067,35,Cargo
5,35.263187,-59.45368,26,Tanker
199,35.26298,-59.445206,20,Cargo
488,35.271206,-59.43929,53,Cargo
196,35.271606,-59.424725,71,Cargo
165,35.263065,-59.45457,17,Tanker
1568,35.276245,-59.452396,68,Cargo
114,35.26416,-59.453175,6,Cargo
435,35.264503,-59.455032,84,Cargo
1292,35.26343,-59.454147,26,Tanker
841,35.263424,-59.432087,65,Container
19,35.264828,-59.45583,28,Cargo
740,35.2627,-59.452087,51,Tanker
163,35.26267,-59.45561,4,Tanker
1129,35.262833,-59.454132,5,Container
1236,35.26314,-59.452457,11,Container
275,35.26574,-59.457188,22,Cargo
344,35.263065,-59.45639,17,Cargo
249,35.26834,-59.45371,75,Cargo
896,35.26445,-59.451828,19,Cargo
1189,35.263084,-59.45197,53,Tanker
1130,35.265125,-59.451538,59,Cargo
897,35.26343,-59.4359,35,Cargo
324,35.26566,-59.436222,67,Cargo
239,35.26264,-59.4545,14,Tanker
599,35.262985,-59.454388,6,Cargo
1340,35.26321,-59.451077,18,Container
323,35.26372,-59.451477,65,Tanker
1533,35.267807,-59.45734,26,Cargo
237,35.26369,-59.452328,11,Cargo
1455,35.27406,-59.438858,76,Cargo
1266,35.2635,-59.45544,42,Tanker
643,35.262707,-59.45229,47,Tanker
459,35.264362,-59.45487,46,Cargo
284,35.262867,-59.45486,12,Tanker
1413,35.26161,-59.453674,32,Cargo
1005,35.26296,-59.453003,7,Cargo
125,35.268105,-59.45606,59,Cargo
304,35.26566,-59.448383,22,Cargo
70,35.265354,-59.451283,28,Cargo
33,35.263195,-59.437344,46,Cargo
1493,35.267735,-59.438206,35,Cargo
273,35.262737,-59.455585,16,Cargo
905,35.26503,-59.436543,59,Container
727,35.26399,-59.44688,30,Cargo
719,35.264027,-59.44932,17,Cargo
1266,35.26297,-59.45551,20,Tanker
249,35.26854,-59.45367,76,Cargo
146,35.266975,-59.442978,29,Cargo
1268,35.263992,-59.45345,16,Cargo
488,35.275505,-59.432217,78,Cargo
1279,35.263844,-59.453938,10,Cargo
926,35.2628,-59.45126,14,Cargo
665,35.265102,-59.45473,45,Cargo
390,35.26327,-59.4536,31,Tanker
1595,35.26437,-59.454956,32,Cargo
1589,35.267437,-59.44515,38,Cargo
805,35.271534,-59.426067,88,Container
1395,35.262737,-59.45154,14,Cargo
1413,35.2625,-59.455555,0,Cargo
1165,35.26338,-59.45404,28,Tanker
772,35.26299,-59.44392,49,Container
890,35.265545,-59.45427,51,Cargo
563,35.263424,-59.432346,80,Cargo
1293,35.26943,-59.431946,66,Cargo
723,35.27494,-59.432964,66,Cargo
139,35.266262,-59.432697,50,Cargo
532,35.273193,-59.417984,98,Cargo
1239,35.263138,-59.453434,32,Tanker
403,35.26459,-59.45222,60,Tanker
98,35.263363,-59.45569,46,Tanker
1055,35.262863,-59.45463,14,Tanker
237,35.264553,-59.44958,20,Cargo
129,35.26357,-59.446697,22,Cargo
665,35.26394,-59.456665,19,Cargo
614,35.263332,-59.437054,65,Cargo
1182,35.263363,-59.453777,4,Cargo
384,35.266857,-59.44988,17,Cargo
655,35.270535,-59.441177,46,Cargo
461,35.268143,-59.413483,88,Cargo
191,35.262787,-59.45042,14,Cargo
634,35.26469,-59.45158,10,Cargo
775,35.26276,-59.4552,2,Cargo
962,35.265957,-59.45709,26,Cargo
1251,35.264156,-59.45166,8,Cargo
349,35.264263,-59.450836,11,Cargo
706,35.26276,-59.450703,70,Tanker
1553,35.26466,-59.452465,21,Cargo
1225,35.262753,-59.451557,9,Cargo
986,35.266224,-59.448364,45,Cargo
261,35.26372,-59.455765,7,Cargo
1152,35.270695,-59.44098,67,Cargo
1413,35.266537,-59.455303,65,Cargo
202,35.263958,-59.450275,15,Cargo
1009,35.263157,-59.454254,22,Tanker
881,35.266983,-59.438793,39,Cargo
838,35.268513,-59.435947,64,Cargo
1215,35.26563,-59.448425,27,Cargo
1165,35.263836,-59.45312,44,Tanker
1455,35.27386,-59.439133,74,Cargo
33,35.262817,-59.447758,18,Cargo
581,35.265335,-59.437748,42,Cargo
98,35.26303,-59.455826,27,Tanker
1346,35.262672,-59.45625,2,Cargo
304,35.27429,-59.432552,94,Cargo
458,35.26309,-59.43849,35,Cargo
1414,35.2652,-59.45046,11,Cargo
422,35.263474,-59.43103,63,Cargo
351,35.26433,-59.453156,13,Cargo
1578,35.26308,-59.45164,19,Container
1326,35.262585,-59.455555,0,Tanker
1046,35.263042,-59.452484,47,Tanker
1405,35.26331,-59.45251,45,Tanker
1100,35.264423,-59.443417,27,Cargo
685,35.269108,-59.429047,75,Cargo
952,35.263523,-59.451756,11,Cargo
1543,35.26544,-59.43655,60,Cargo
1549,35.266903,-59.450108,18,Cargo
581,35.26265,-59.454838,1,Cargo
797,35.263103,-59.45483,10,Tanker
1152,35.263103,-59.45514,3,Cargo
1303,35.263412,-59.455387,28,Tanker
1453,35.26585,-59.444336,36,Cargo
460,35.269115,-59.457138,39,Cargo
964,35.263996,-59.450718,71,Tanker
96,35.262817,-59.453716,3,Cargo
1061,35.276405,-59.43039,77,Cargo
605,35.264507,-59.442524,44,Cargo
1229,35.263077,-59.45567,3,Cargo
1224,35.266403,-59.429188,63,Cargo
1421,35.2626,-59.455112,1,Cargo
85,35.264286,-59.44444,24,Cargo
28,35.262684,-59.4548,10,Tanker
1111,35.276814,-59.432003,77,Cargo
1222,35.263172,-59.440826,39,Cargo
1387,35.263977,-59.445774,32,Cargo
103,35.262882,-59.448376,11,Cargo
70,35.268787,-59.44453,64,Cargo
329,35.269367,-59.444366,60,Cargo
1334,35.262787,-59.450283,72,Tanker
1262,35.264904,-59.45517,25,Cargo
1001,35.262924,-59.4552,6,Tanker
899,35.265392,-59.436565,45,Cargo
935,35.26327,-59.456745,19,Cargo
1126,35.262653,-59.455444,2,Tanker
1189,35.262672,-59.45517,7,Tanker
1510,35.263798,-59.450043,15,Cargo
1144,35.262653,-59.455334,0,Cargo
1157,35.263058,-59.45392,7,Cargo
1015,35.26811,-59.443497,31,Cargo
202,35.263615,-59.45125,12,Cargo
898,35.26363,-59.447277,33,Container
452,35.26677,-59.427917,74,Cargo
293,35.267567,-59.421238,91,Cargo
243,35.262684,-59.453552,9,Cargo
249,35.263897,-59.453556,22,Cargo
358,35.263325,-59.453934,10,Container
1144,35.264637,-59.449734,12,Cargo
1199,35.276432,-59.42949,73,Cargo
520,35.26627,-59.45795,78,Cargo
1070,35.262768,-59.450855,70,Tanker
81,35.264187,-59.449512,23,Cargo
1069,35.26353,-59.4516,60,Tanker
1199,35.263115,-59.454365,1,Cargo
1528,35.263885,-59.45517,6,Cargo
75,35.265472,-59.436066,65,Cargo
938,35.262585,-59.455425,1,Cargo
478,35.262856,-59.454834,14,Tanker
901,35.273205,-59.440144,60,Cargo
445,35.265224,-59.454456,33,Cargo
654,35.262653,-59.454147,5,Container
41,35.268593,-59.46002,36,Cargo
412,35.263294,-59.451534,17,Cargo
1181,35.26281,-59.45558,8,Cargo
1391,35.265255,-59.449924,62,Cargo
1264,35.26721,-59.446995,50,Cargo
1200,35.262646,-59.45416,23,Tanker
1211,35.266125,-59.442566,49,Container
31,35.26695,-59.43681,43,Cargo
605,35.263573,-59.448914,23,Cargo
795,35.262867,-59.448975,27,Container
1384,35.262638,-59.45519,1,Container
360,35.2626,-59.455433,2,Tanker
420,35.26286,-59.449642,12,Cargo
1131,35.2631,-59.43842,43,Cargo
542,35.26768,-59.452885,46,Cargo
707,35.26447,-59.452816,17,Cargo
1387,35.26393,-59.44611,31,Cargo
1199,35.263775,-59.452972,4,Cargo
1367,35.263725,-59.455013,76,Tanker
523,35.263546,-59.45462,4,Cargo
320,35.26294,-59.44612,41,Cargo
997,35.263218,-59.45099,60,Tanker
657,35.271282,-59.44107,80,Cargo
648,35.265083,-59.44813,23,Cargo
1227,35.271053,-59.42491,71,Cargo
749,35.263195,-59.45371,29,Tanker
1126,35.263435,-59.452557,43,Tanker
625,35.262768,-59.455173,1,Cargo
1574,35.26273,-59.454376,4,Cargo
461,35.265953,-59.429306,53,Cargo
559,35.26302,-59.454952,11,Tanker
287,35.265667,-59.455505,56,Cargo
273,35.263317,-59.455303,39,Cargo
638,35.26486,-59.441822,66,Cargo
552,35.263332,-59.454556,21,Cargo
474,35.26407,-59.45396,7,Cargo
101,35.262653,-59.4539,26,Tanker
586,35.27532,-59.43283,73,Cargo
675,35.262646,-59.45387,9,Cargo
292,35.26256,-59.45523,12,Tanker
1262,35.26414,-59.456013,16,Cargo
1323,35.266045,-59.434185,74,Container
1046,35.26323,-59.451244,64,Tanker
197,35.263836,-59.423504,97,Cargo
707,35.265186,-59.45154,25,Cargo
321,35.262787,-59.45497,12,Tanker
388,35.262817,-59.45398,7,Container
378,35.263485,-59.429783,48,Cargo
1543,35.265484,-59.436367,61,Cargo
1269,35.265266,-59.44459,25,Cargo
208,35.262615,-59.454853,2,Container
1362,35.262802,-59.44925,16,Cargo
313,35.264103,-59.45708,44,Cargo
268,35.263866,-59.45579,96,Tanker
621,35.262817,-59.455093,0,Cargo
1183,35.26735,-59.437927,49,Cargo
1450,35.2632,-59.43988,66,Container
765,35.26279,-59.454483,1,Cargo
1213,35.26263,-59.455433,5,Cargo
1319,35.263138,-59.456207,2,Cargo
1222,35.26266,-59.453873,3,Cargo
1319,35.263416,-59.456463,4,Cargo
664,35.262756,-59.454502,17,Tanker
1115,35.266068,-59.4545,59,Cargo
1421,35.26386,-59.420563,82,Cargo
1173,35.27116,-59.440258,38,Cargo
50,35.267044,-59.449127,19,Cargo
430,35.263752,-59.42609,63,Cargo
54,35.265224,-59.451992,25,Cargo
909,35.262875,-59.4481,33,Cargo
937,35.26337,-59.44965,18,Tanker
221,35.26335,-59.45038,76,Tanker
1504,35.266815,-59.447445,92,Cargo
24,35.263275,-59.45041,18,Container
705,35.268204,-59.418926,98,Container
1319,35.27003,-59.458057,39,Cargo
892,35.26266,-59.45552,1,Tanker
1457,35.262836,-59.447998,29,Container
876,35.262936,-59.4453,24,Cargo
1002,35.26263,-59.45439,6,Tanker
315,35.263172,-59.454388,21,Tanker
1454,35.262882,-59.449566,19,Cargo
1294,35.2789,-59.43158,83,Cargo
1471,35.266132,-59.4435,38,Cargo
1265,35.268456,-59.431187,55,Cargo
5,35.262985,-59.454285,17,Tanker
548,35.26331,-59.455368,8,Cargo
599,35.264458,-59.448425,41,Cargo
1113,35.263428,-59.429752,59,Container
313,35.263916,-59.45576,29,Cargo
81,35.26359,-59.451885,13,Cargo
239,35.262615,-59.455433,2,Tanker
1220,35.26334,-59.45077,19,Container
24,35.263157,-59.45171,14,Container
1252,35.271168,-59.441067,89,Cargo
1148,35.266987,-59.453022,72,Tanker
1178,35.263042,-59.452408,15,Container
471,35.264816,-59.451008,24,Cargo
1163,35.266083,-59.455647,47,Tanker
176,35.264935,-59.447163,22,Cargo
19,35.26471,-59.455944,36,Cargo
557,35.2628,-59.450687,13,Cargo
235,35.262653,-59.453876,3,Cargo
923,35.264675,-59.44824,19,Cargo
124,35.266483,-59.441082,69,Tanker
430,35.263653,-59.42864,56,Cargo
441,35.266872,-59.454945,57,Cargo
1209,35.26294,-59.45554,0,Cargo
1101,35.266594,-59.458767,31,Cargo
976,35.268017,-59.447636,28,Cargo
1211,35.263725,-59.451534,13,Container
268,35.263718,-59.45583,90,Tanker
364,35.263313,-59.45036,26,Container
968,35.262814,-59.454746,12,Tanker
146,35.271164,-59.42793,62,Cargo
556,35.27244,-59.439667,45,Cargo
788,35.267155,-59.45343,41,Cargo
914,35.26588,-59.450214,20,Cargo
860,35.266815,-59.447887,23,Cargo
1544,35.263668,-59.454975,19,Cargo
922,35.262604,-59.454494,24,Cargo
780,35.262592,-59.455204,7,Cargo
145,35.26462,-59.45671,40,Tanker
275,35.273026,-59.450333,85,Cargo
749,35.263554,-59.45253,47,Tanker
897,35.263367,-59.437653,30,Cargo
657,35.264713,-59.45003,24,Cargo
178,35.275433,-59.42955,71,Tanker
685,35.26515,-59.444866,25,Cargo
1398,35.264523,-59.452667,58,Tanker
603,35.262665,-59.455647,5,Cargo
841,35.26323,-59.43808,50,Container
1597,35.26289,-59.45463,16,Tanker
1282,35.264942,-59.45222,25,Cargo
1290,35.264393,-59.45264,20,Cargo
1528,35.26578,-59.454098,23,Cargo
898,35.264874,-59.43867,63,Container
1501,35.264362,-59.44525,19,Cargo
1362,35.263092,-59.44173,36,Cargo
1481,35.27331,-59.433666,72,Cargo
796,35.26444,-59.455685,22,Cargo
1493,35.271053,-59.427654,60,Cargo
880,35.263447,-59.45219,55,Tanker
710,35.262794,-59.45429,5,Container
1006,35.26507,-59.45094,84,Tanker
233,35.26316,-59.438248,46,Cargo
959,35.26269,-59.45519,1,Container
730,35.266438,-59.44127,74,Cargo
1054,35.268066,-59.44678,24,Cargo
16,35.26309,-59.45238,44,Tanker
282,35.2626,-59.455246,1,Container
213,35.262737,-59.455006,10,Tanker
725,35.263874,-59.4519,14,Cargo
906,35.26378,-59.45514,70,Tanker
1489,35.26256,-59.456356,4,Cargo
1312,35.267643,-59.452908,20,Cargo
1320,35.263145,-59.44992,13,Cargo
878,35.27058,-59.438053,96,Cargo
1294,35.271545,-59.44261,41,Cargo
1125,35.26325,-59.451077,15,Cargo
4,35.2628,-59.454456,14,Tanker
750,35.269077,-59.429493,89,Container
445,35.267075,-59.454937,60,Cargo
440,35.26276,-59.454456,15,Tanker
560,35.26479,-59.4545,53,Cargo
1328,35.263065,-59.454224,6,Cargo
517,35.26826,-59.44133,66,Container
1062,35.263165,-59.453247,33,Tanker
1113,35.263012,-59.4428,26,Container
421,35.26303,-59.454853,1,Cargo
179,35.263397,-59.44893,18,Cargo
1563,35.263966,-59.44745,41,Container
886,35.263912,-59.453327,43,Tanker
327,35.266712,-59.425877,70,Cargo
1043,35.265102,-59.43918,73,Container
1576,35.264847,-59.4467,22,Cargo
705,35.263676,-59.448154,20,Container
1019,35.263325,-59.45109,15,Cargo
47,35.262875,-59.455708,13,Tanker
702,35.26508,-59.447495,17,Cargo
1272,35.26261,-59.45554,0,Tanker
1062,35.26392,-59.450485,76,Tanker
225,35.264137,-59.45317,14,Cargo
541,35.268436,-59.41267,84,Cargo
1466,35.262638,-59.454647,2,Cargo
1507,35.26279,-59.455067,3,Cargo
249,35.265667,-59.45317,29,Cargo
1222,35.263393,-59.434277,57,Cargo
1111,35.265358,-59.449844,16,Cargo
364,35.263943,-59.44633,44,Container
1191,35.263294,-59.451427,13,Cargo
293,35.264835,-59.43999,38,Cargo
350,35.262886,-59.44591,26,Cargo
880,35.26379,-59.451023,73,Tanker
703,35.264084,-59.44829,19,Container
750,35.26814,-59.43405,76,Container
21,35.263992,-59.450703,26,Cargo
1083,35.263,-59.44305,57,Container
392,35.266193,-59.4563,41,Cargo
1319,35.277523,-59.460953,79,Cargo
39,35.2627,-59.453716,8,Cargo
1367,35.26328,-59.454723,54,Tanker
196,35.270885,-59.427967,64,Cargo
1449,35.26282,-59.453068,7,Container
1321,35.263905,-59.45311,46,Tanker
689,35.2627,-59.455204,1,Container
532,35.268703,-59.435345,52,Cargo
1049,35.26299,-59.45462,2,Cargo
1312,35.269146,-59.45274,28,Cargo
1404,35.26805,-59.454273,37,Cargo
1097,35.262634,-59.453766,2,Cargo
1302,35.264557,-59.450115,19,Cargo
1504,35.26473,-59.451694,30,Cargo
73,35.26666,-59.447636,27,Cargo
1191,35.264267,-59.44362,43,Cargo
432,35.270084,-59.441223,88,Cargo
552,35.263046,-59.454388,19,Cargo
1306,35.262386,-59.45502,3,Cargo
15,35.268547,-59.44383,34,Cargo
1002,35.26276,-59.450836,22,Tanker
560,35.263123,-59.454952,30,Cargo
357,35.270885,-59.440384,69,Cargo
1423,35.269806,-59.441677,73,Cargo
1183,35.270267,-59.424957,80,Cargo
994,35.262756,-59.45451,3,Cargo
909,35.26296,-59.445545,44,Cargo
1332,35.265453,-59.45055,22,Cargo
533,35.263203,-59.454906,2,Cargo
328,35.26482,-59.441822,60,Container
803,35.26363,-59.454136,10,Cargo
1458,35.26341,-59.436035,60,Container
639,35.265274,-59.445766,36,Cargo
1215,35.268417,-59.44495,46,Cargo
493,35.263,-59.445232,22,Cargo
276,35.263515,-59.452717,8,Cargo
73,35.26521,-59.450287,18,Cargo
99,35.266544,-59.455883,53,Cargo
49,35.26607,-59.452465,83,Tanker
1041,35.26575,-59.453655,41,Cargo
1010,35.26328,-59.452213,6,Cargo
490,35.26359,-59.456417,17,Cargo
851,35.2626,-59.455246,0,Cargo
655,35.27209,-59.43755,55,Cargo
598,35.262962,-59.44659,43,Container
1264,35.26688,-59.447712,46,Cargo
39,35.26277,-59.452133,16,Cargo
1003,35.263123,-59.454006,4,Cargo
974,35.264744,-59.45167,73,Tanker
1175,35.262814,-59.454712,2,Cargo
697,35.262585,-59.455643,6,Cargo
603,35.262775,-59.455616,13,Cargo
557,35.26284,-59.449017,20,Cargo
571,35.267067,-59.454136,81,Cargo
1511,35.267273,-59.436413,42,Cargo
550,35.263283,-59.4371,66,Cargo
227,35.262848,-59.453053,5,Cargo
986,35.263844,-59.453033,13,Cargo
1113,35.263264,-59.43568,46,Container
1305,35.26308,-59.441666,31,Cargo
542,35.26957,-59.45253,60,Cargo
310,35.262604,-59.456146,3,Cargo
678,35.263184,-59.45516,37,Cargo
688,35.262638,-59.455536,1,Tanker
1382,35.269238,-59.45187,83,Cargo
351,35.264908,-59.451794,16,Cargo
1073,35.2663,-59.442295,36,Cargo
534,35.264423,-59.453075,12,Tanker
1554,35.262688,-59.45476,2,Cargo
1194,35.262646,-59.45557,0,Tanker
1046,35.26312,-59.45204,54,Tanker
1580,35.262943,-59.454823,12,Tanker
1265,35.267914,-59.433094,50,Cargo
114,35.270596,-59.44074,37,Cargo
680,35.26338,-59.452377,46,Tanker
1502,35.26318,-59.449905,9,Cargo
1424,35.263992,-59.451237,21,Cargo
1292,35.264736,-59.451904,68,Tanker
1358,35.26262,-59.454945,1,Cargo
731,35.26317,-59.43893,41,Cargo
950,35.262768,-59.449657,10,Cargo
223,35.264973,-59.443726,52,Cargo
917,35.26725,-59.44135,43,Cargo
483,35.26306,-59.4433,52,Cargo
802,35.26305,-59.452778,40,Tanker
728,35.266277,-59.429855,59,Cargo
1032,35.270443,-59.44148,68,Cargo
614,35.263325,-59.437317,64,Cargo
1291,35.263447,-59.454926,3,Cargo
675,35.263054,-59.442684,57,Cargo
92,35.263332,-59.452408,12,Container
606,35.262825,-59.44997,11,Cargo
1220,35.26384,-59.446777,38,Container
819,35.263393,-59.452503,15,Container
992,35.264194,-59.453007,52,Tanker
1117,35.262974,-59.44565,23,Cargo
1459,35.264652,-59.45132,13,Cargo
368,35.269226,-59.433002,50,Cargo
1309,35.266357,-59.454468,54,Cargo
1203,35.26262,-59.455166,6,Tanker
367,35.262676,-59.45456,1,Cargo
810,35.264812,-59.446774,20,Cargo
141,35.262997,-59.454205,4,Cargo
1055,35.263012,-59.454067,23,Tanker
500,35.262688,-59.452526,14,Container
1234,35.26265,-59.45531,1,Container
1251,35.268124,-59.44397,28,Cargo
1342,35.264137,-59.44768,14,Cargo
321,35.26357,-59.45233,51,Tanker
139,35.267956,-59.42267,76,Cargo
1089,35.264053,-59.454315,3,Cargo
853,35.262672,-59.45526,4,Tanker
749,35.263523,-59.45271,44,Tanker
466,35.263313,-59.455276,17,Cargo
1040,35.26742,-59.44646,23,Cargo
950,35.263203,-59.437958,31,Cargo
350,35.262634,-59.45372,4,Cargo
65,35.26495,-59.440197,32,Cargo
192,35.262623,-59.453094,8,Cargo
1013,35.269054,-59.444653,30,Cargo
1077,35.27069,-59.439682,47,Cargo
140,35.262863,-59.449345,19,Cargo
